LONGITUDE;LATITUDE;CODE_COMMUNE;CODE_POSTAL;COMMUNE
3.2768;49.9118;02374;02420;LEHAUCOURT
4.7566;44.6566;07076;07350;CRUAS
0.1363;45.1823;24376;24410;ST AULAYE PUYMANGOU
0.1363;45.1823;24376;24410;ST AULAYE PUYMANGOU
1.0813;43.6145;32160;32600;L ISLE JOURDAIN
7.5907;48.2631;67547;67820;WITTISHEIM
2.8012;42.4601;66106;66480;MAUREILLAS LAS ILLAS
2.8012;42.4601;66106;66480;MAUREILLAS LAS ILLAS
2.8012;42.4601;66106;66480;MAUREILLAS LAS ILLAS
-2.5892;48.3939;22015;22510;BREHAND
-1.8182;47.084;44186;44680;STE PAZANNE
1.4428;45.7524;87174;87260;ST PAUL
4.5256;45.1157;07128;07520;LALOUVESC
1.7032;49.2132;95541;95770;ST CLAIR SUR EPTE
1.8459;42.9337;09160;09300;LAVELANET
2.7213;44.395;12157;12630;MONTROZIER
2.7213;44.395;12157;12630;MONTROZIER
1.9363;44.7254;46143;46120;LACAPELLE MARIVAL
1.7312;45.47;19118;19470;LE LONZAC
4.8688;45.6421;69291;69360;ST SYMPHORIEN D OZON
-2.0661;47.2254;44187;44320;ST PERE EN RETZ
3.3786;50.1025;59349;59191;LIGNY EN CAMBRESIS
0.445;43.757;32162;32360;JEGUN
5.2448;46.74;71419;71330;ST GERMAIN DU BOIS
3.9531;47.1892;58205;58230;OUROUX EN MORVAN
6.001;47.306;25133;25870;CHATILLON LE DUC
0.4109;43.5185;32256;32300;MIRANDE
1.8743;44.6722;46009;46320;ASSIER
4.7527;45.6781;69027;69530;BRIGNAIS
4.7527;45.6781;69027;69530;BRIGNAIS
-2.0087;48.3117;22208;22830;PLOUASNE
4.839;44.7874;26165;26250;LIVRON SUR DROME
4.839;44.7874;26165;26250;LIVRON SUR DROME
4.6052;49.8491;08361;08150;RENWEZ
1.565;44.333;46148;46230;LALBENQUE
4.4795;47.1276;21023;21230;ARNAY LE DUC
4.9614;45.7717;69275;69150;DECINES CHARPIEU
4.9614;45.7717;69275;69150;DECINES CHARPIEU
1.0804;48.8644;27198;27240;MESNILS SUR ITON
1.0804;48.8644;27198;27240;MESNILS SUR ITON
1.0804;48.8644;27198;27240;MESNILS SUR ITON
1.0804;48.8644;27198;27240;MESNILS SUR ITON
1.0804;48.8644;27198;27240;MESNILS SUR ITON
1.0804;48.8644;27198;27240;MESNILS SUR ITON
1.0804;48.8644;27198;27240;MESNILS SUR ITON
5.9408;45.8555;74225;74150;RUMILLY
1.7197;43.4068;31582;31290;VILLEFRANCHE DE LAURAGAIS
-0.067;47.3228;49378;49680;VIVY
0.385;49.0237;14478;14290;ORBEC
2.4212;48.7238;94001;94480;ABLON SUR SEINE
3.4314;49.5045;02018;02320;ANIZY LE CHATEAU
-1.4005;46.387;85004;85750;ANGLES
0.3829;43.0795;65069;65250;LA BARTHE DE NESTE
4.983;47.2201;21295;21220;GEVREY CHAMBERTIN
2.3384;43.0789;11344;11250;ST HILAIRE
2.9454;46.9519;18108;18150;LA GUERCHE SUR L AUBOIS
0.8965;44.2748;47025;47470;BEAUVILLE
1.935;45.743;23077;23340;FAUX LA MONTAGNE
-0.3481;46.0203;17024;17470;AULNAY
-0.3481;46.0203;17024;17470;AULNAY
6.7252;47.4835;25048;25550;BAVANS
0.4995;47.9958;72046;72370;LE BREIL SUR MERIZE
3.6606;43.4939;34213;34560;POUSSAN
4.8886;45.7707;69266;69100;VILLEURBANNE
-0.4741;43.1003;64062;64260;ARUDY
1.4286;50.0413;76255;76260;EU
4.7508;49.8477;08081;08120;BOGNY SUR MEUSE
2.8812;49.4793;60636;60150;THOUROTTE
2.6231;43.8788;12248;12380;ST SERNIN SUR RANCE
8.9354;41.5718;2A272;20100;SARTENE
2.9065;43.0517;11295;11490;PORTEL DES CORBIERES
-0.292;48.3394;53271;53700;VILLAINES LA JUHEL
2.907;45.4968;63038;63610;BESSE ET ST ANASTAISE
2.907;45.4968;63038;63610;BESSE ET ST ANASTAISE
2.907;45.4968;63038;63610;BESSE ET ST ANASTAISE
0.3261;47.5267;37062;37330;CHATEAU LA VALLIERE
-0.4032;47.7255;49220;49640;MORANNES SUR SARTHE
-0.4032;47.7255;49220;49640;MORANNES SUR SARTHE
2.5777;49.1114;60494;60128;PLAILLY
0.9871;47.3075;37027;37150;BLERE
8.8365;41.9352;2A032;20129;BASTELICACCIA
1.3078;43.4491;31395;31600;MURET
2.4391;46.5533;18278;18360;VESDUN
5.1399;45.8591;01032;01360;BELIGNEUX
5.1399;45.8591;01032;01360;BELIGNEUX
5.1399;45.8591;01032;01360;BELIGNEUX
5.1399;45.8591;01032;01360;BELIGNEUX
5.0221;47.9477;52017;52210;ARC EN BARROIS
-3.6301;48.3457;29227;29246;POULLAOUEN
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
-0.4794;46.8546;79049;79300;BRESSUIRE
5.3155;43.4027;13071;13170;LES PENNES MIRABEAU
5.3155;43.4027;13071;13170;LES PENNES MIRABEAU
5.3155;43.4027;13071;13170;LES PENNES MIRABEAU
1.7813;43.2946;11371;11410;SALLES SUR L HERS
3.981;48.3442;10349;10180;ST LYE
3.981;48.3442;10349;10180;ST LYE
-0.2852;49.1782;14301;14730;GIBERVILLE
1.7819;49.4416;60577;60850;ST GERMER DE FLY
2.3531;48.7668;94021;94550;CHEVILLY LARUE
4.0651;45.4252;42204;42380;ST BONNET LE CHATEAU
0.551;47.9678;72042;72440;BOULOIRE
6.2722;45.166;73242;73530;ST JEAN D ARVES
1.9837;49.1479;95370;95640;MARINES
4.8053;44.75;26166;26270;LORIOL SUR DROME
7.3657;43.834;06057;06440;L ESCARENE
1.7063;45.2479;19038;19330;CHAMEYRAT
-3.6238;48.0427;56081;56560;GUISCRIFF
3.1698;43.2737;34135;34710;LESPIGNAN
9.2847;42.2768;2B292;20212;SANT ANDREA DI BOZIO
3.0478;50.6317;59350;59777;LILLE
3.0478;50.6317;59350;59000;LILLE
3.0478;50.6317;59350;59260;LILLE
3.0478;50.6317;59350;59160;LILLE
3.0478;50.6317;59350;59800;LILLE
5.6132;43.559;13111;13126;VAUVENARGUES
1.6246;47.7092;41220;41220;ST LAURENT NOUAN
1.6246;47.7092;41220;41220;ST LAURENT NOUAN
3.338;46.7193;58104;58390;DORNES
0.8457;49.8142;76272;76740;FONTAINE LE DUN
5.3732;43.9587;84118;84490;ST SATURNIN LES APT
5.5322;43.3942;13020;13950;CADOLIVE
3.6379;47.5231;89091;89660;CHATEL CENSOIR
2.9314;43.4211;34245;34360;ST CHINIAN
1.6551;46.1597;23095;23240;LE GRAND BOURG
-0.4664;46.7323;79076;79430;LA CHAPELLE ST LAURENT
2.2383;48.8837;92062;92800;PUTEAUX
2.0393;50.9812;62645;62215;OYE PLAGE
-0.1996;46.9829;79329;79100;THOUARS
-0.7681;47.0186;49192;49360;MAULEVRIER
7.2717;48.0636;68374;68920;WINTZENHEIM
7.2717;48.0636;68374;68124;WINTZENHEIM
-3.0313;47.8754;56010;56150;BAUD
9.0143;42.6079;2B034;20226;BELGODERE
9.0143;42.6079;2B034;20226;BELGODERE
-2.8912;48.0614;56151;56920;NOYAL PONTIVY
0.0755;43.2907;65072;65460;BAZET
-0.3107;49.1694;14437;14120;MONDEVILLE
2.1746;48.9396;78586;78500;SARTROUVILLE
2.6612;48.7901;77390;77680;ROISSY EN BRIE
6.0333;46.5258;39368;39400;HAUTS DE BIENNE
6.0333;46.5258;39368;39400;HAUTS DE BIENNE
6.0333;46.5258;39368;39400;HAUTS DE BIENNE
4.8841;44.8758;26252;26800;PORTES LES VALENCE
4.5586;45.5041;42103;42320;LA GRAND CROIX
7.3325;43.7079;06011;06310;BEAULIEU SUR MER
-0.3129;44.9726;33548;33141;VILLEGOUGE
6.9152;47.7255;90041;90170;ETUEFFONT
5.254;43.4142;13102;13730;ST VICTORET
5.1377;43.8418;84071;84660;MAUBEC
-0.0964;43.006;65025;65400;ARGELES GAZOST
5.9378;45.6612;73103;73420;DRUMETTAZ CLARAFOND
7.7349;48.4613;67378;67115;PLOBSHEIM
5.9351;48.8146;54160;54385;DOMEVRE EN HAYE
3.5412;45.758;63125;63120;COURPIERE
2.4942;45.9084;23131;23420;MERINCHAL
3.1955;50.3412;59390;59176;MASNY
9.2892;42.3898;2B304;20244;SAN LORENZO
1.6737;48.7325;78171;78113;CONDE SUR VESGRE
5.5568;46.8254;39508;39230;SELLIERES
6.4533;47.8554;70435;70280;RADDON ET CHAPENDU
1.6178;48.9114;78192;78111;DAMMARTIN EN SERVE
4.857;43.6119;13097;13310;ST MARTIN DE CRAU
1.484;43.6542;31561;31240;L UNION
1.9148;50.0615;80635;80580;PONT REMY
-3.1533;48.5613;22070;22200;GUINGAMP
2.9361;50.2459;62864;62156;VIS EN ARTOIS
2.8112;50.3776;62861;62580;VIMY
6.1561;49.2085;57433;57280;MAIZIERES LES METZ
-1.0587;45.6446;17461;17640;VAUX SUR MER
1.7732;48.4694;28015;28700;AUNEAU BLEURY ST SYMPHORIEN
1.7732;48.4694;28015;28700;AUNEAU BLEURY ST SYMPHORIEN
1.7732;48.4694;28015;28700;AUNEAU BLEURY ST SYMPHORIEN
4.1217;50.0755;59601;59132;TRELON
-0.4736;47.4513;49353;49800;TRELAZE
4.2508;44.1326;30055;30580;BROUZET LES ALES
2.7642;42.7053;66140;66370;PEZILLA LA RIVIERE
3.1641;45.6732;63455;63960;VEYRE MONTON
2.4174;48.7643;94022;94600;CHOISY LE ROI
4.6444;44.9052;07338;07240;VERNOUX EN VIVARAIS
1.5233;50.0192;80063;80770;BEAUCHAMPS
2.9564;43.2306;11258;11120;MOUSSAN
3.5612;49.0016;02209;02330;CONDE EN BRIE
-1.5202;47.1415;44198;44840;LES SORINIERES
1.8753;48.8886;78368;78124;MAREIL SUR MAULDRE
-3.3911;47.7159;56107;56260;LARMOR PLAGE
5.8383;45.204;38150;38420;DOMENE
6.3214;48.4796;54054;54290;BAYON
5.1909;44.07;84082;84570;MORMOIRON
3.0586;50.4394;62497;62790;LEFOREST
0.0558;43.3911;65460;65500;VIC EN BIGORRE
1.9609;42.438;66025;66760;BOURG MADAME
1.9609;42.438;66025;66760;BOURG MADAME
2.8266;50.4039;62065;62210;AVION
2.463;48.6601;91600;91450;SOISY SUR SEINE
2.3598;48.7242;91479;94390;PARAY VIEILLE POSTE
2.3598;48.7242;91479;91550;PARAY VIEILLE POSTE
6.9505;43.5849;06108;06550;LA ROQUETTE SUR SIAGNE
2.915;42.7487;66141;66380;PIA
1.0557;42.9166;09085;09800;CASTILLON EN COUSERANS
6.1307;48.387;54156;54930;DIARVILLE
2.0379;50.0258;80296;80830;L ETOILE
5.6336;49.101;55198;55160;FRESNES EN WOEVRE
2.3998;48.9323;93027;93120;LA COURNEUVE
0.23;49.5632;76238;76133;EPOUVILLE
0.2053;49.7047;76254;76790;ETRETAT
-1.4998;47.2032;44190;44230;ST SEBASTIEN SUR LOIRE
3.3311;48.1264;89443;89510;VERON
5.8888;45.282;38140;38920;CROLLES
4.1741;46.1663;42052;42190;CHARLIEU
4.3415;49.7612;08254;08290;LIART
7.0832;43.6277;06018;06410;BIOT
3.6073;45.5783;63314;63890;ST AMANT ROCHE SAVINE
6.4123;43.1656;83070;83980;LE LAVANDOU
6.4123;43.1656;83070;83980;LE LAVANDOU
5.2311;43.4971;13081;13340;ROGNAC
5.531;43.4057;13101;13119;ST SAVOURNIN
1.6954;46.4793;36146;36190;ORSENNES
3.108;45.8319;63063;63118;CEBAZAT
2.4933;48.9458;93005;93600;AULNAY SOUS BOIS
4.708;45.9423;69009;69480;ANSE
-0.3782;49.313;14354;14830;LANGRUNE SUR MER
3.1926;48.3984;77025;77118;BAZOCHES LES BRAY
5.2795;45.0771;38409;38680;ST JUST DE CLAIX
5.6364;44.9213;38242;38650;MONESTIER DE CLERMONT
2.329;48.7295;91689;91320;WISSOUS
5.8537;43.1386;83090;83190;OLLIOULES
-0.7046;49.2777;14047;14400;BAYEUX
2.9156;50.544;59670;59272;DON
3.2932;49.5493;02318;02670;FOLEMBRAY
6.1761;48.5959;54459;54630;RICHARDMENIL
-0.5478;44.8016;33039;33130;BEGLES
-0.5483;45.0115;33004;33810;AMBES
2.2013;49.1229;95480;95620;PARMAIN
6.7403;49.0344;57409;57660;LIXING LES ST AVOLD
5.5711;46.136;01373;01430;ST MARTIN DU FRENE
-4.1617;47.8526;29085;29980;ILE TUDY
-0.4216;49.1956;14587;14280;ST GERMAIN LA BLANCHE HERBE
2.3229;49.0297;95199;95330;DOMONT
1.9959;48.9368;78672;78670;VILLENNES SUR SEINE
2.1603;48.8411;92076;92420;VAUCRESSON
2.6513;47.4564;18269;18260;VAILLY SUR SAULDRE
4.8842;46.817;71154;71530;CRISSEY
5.7151;45.2194;38423;38950;ST MARTIN LE VINOUX
-0.626;48.6891;61376;61490;ST CLAIR DE HALOUZE
-1.8166;48.1221;35131;35590;L HERMITAGE
1.2043;45.7656;87021;87110;BOSMIE L AIGUILLE
4.5952;45.2258;07342;07690;VILLEVOCANCE
3.488;50.3037;59369;59233;MAING
5.4124;44.9725;26074;26420;LA CHAPELLE EN VERCORS
5.4124;44.9725;26074;26420;LA CHAPELLE EN VERCORS
2.2517;48.7504;91645;91370;VERRIERES LE BUISSON
0.3524;46.5486;86214;86280;ST BENOIT
2.3854;48.7608;94073;94320;THIAIS
1.8277;44.9808;19019;19120;BEAULIEU SUR DORDOGNE
7.0064;43.573;06030;06110;LE CANNET
7.0064;43.573;06030;06110;LE CANNET
7.1955;48.1103;68173;68910;LABAROCHE
1.2484;49.1183;27191;27490;CLEF VALLEE D EURE
1.2484;49.1183;27191;27490;CLEF VALLEE D EURE
1.2484;49.1183;27191;27490;CLEF VALLEE D EURE
1.8285;47.8887;45075;45380;LA CHAPELLE ST MESMIN
6.075;48.6093;54432;54550;PONT ST VINCENT
5.2283;43.3905;13043;13180;GIGNAC LA NERTHE
5.2283;43.3905;13043;13180;GIGNAC LA NERTHE
2.4375;48.8185;94069;94410;ST MAURICE
1.7408;48.9524;78291;78930;GUERVILLE
6.1065;49.2987;57206;57290;FAMECK
6.1065;49.2987;57206;57290;FAMECK
6.1065;49.2987;57206;57290;FAMECK
-0.2326;44.5632;33435;33490;ST MACAIRE
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
-0.2522;48.7664;61339;61210;PUTANGES LE LAC
1.8532;43.3468;11178;11320;LABASTIDE D ANJOU
3.1131;50.2821;59015;59151;ARLEUX
6.2892;44.4435;04033;04340;LA BREOLE
3.0636;50.4729;59592;59239;THUMERIES
5.5469;43.4262;13046;13850;GREASQUE
2.9485;43.0903;11285;11440;PEYRIAC DE MER
-1.1011;45.658;17380;17420;ST PALAIS SUR MER
-1.1011;45.658;17380;17420;ST PALAIS SUR MER
0.8796;45.7409;87111;87150;ORADOUR SUR VAYRES
1.8613;50.146;80260;80132;DRUCAT
4.8099;44.1289;84087;84100;ORANGE
6.4616;45.6664;73298;73790;TOURS EN SAVOIE
7.069;47.8269;68040;68620;BITSCHWILLER LES THANN
7.4365;48.0652;68007;68280;ANDOLSHEIM
-0.0038;43.9868;40102;40310;GABARRET
0.301;46.1412;86078;86400;CIVRAY
1.3062;47.5817;41018;41000;BLOIS
1.9798;48.8801;78233;78810;FEUCHEROLLES
2.98;42.5525;66168;66690;ST ANDRE
2.3315;48.7916;94016;94230;CACHAN
3.9539;50.2578;59365;59720;LOUVROIL
0.7784;45.2097;24557;24750;TRELISSAC
3.8322;43.5716;34270;34430;ST JEAN DE VEDAS
2.9667;42.8959;11144;11510;FITOU
2.9667;42.8959;11144;11510;FITOU
-0.7503;46.3642;85133;85420;MAILLEZAIS
0.3692;46.6054;86041;86180;BUXEROLLES
-0.5535;43.1875;64209;64870;ESCOUT
4.7864;45.6081;69096;69520;GRIGNY
-1.5497;47.1762;44143;44400;REZE
-1.5497;47.1762;44143;44400;REZE
2.3509;48.6563;91434;91390;MORSANG SUR ORGE
1.9459;42.8315;11028;11340;BELCAIRE
6.7344;47.1549;25512;25210;LE RUSSEY
3.1351;48.6643;77239;77970;JOUY LE CHATEL
1.8953;48.716;78220;78690;LES ESSARTS LE ROI
1.8953;48.716;78220;78690;LES ESSARTS LE ROI
2.5253;48.747;94004;94470;BOISSY ST LEGER
5.2515;48.8855;55442;55260;RAIVAL
5.2515;48.8855;55442;55260;RAIVAL
-1.3871;49.4974;50341;50310;MONTEBOURG
2.1665;48.8303;92047;92430;MARNES LA COQUETTE
2.9343;47.4853;58044;58440;LA CELLE SUR LOIRE
1.6161;49.312;27226;27150;ETREPAGNY
0.5848;49.6571;76258;76640;FAUVILLE EN CAUX
3.3116;43.8717;34064;34520;LE CAYLAR
2.2477;43.2549;11288;11170;PEZENS
2.3601;48.7929;94076;94800;VILLEJUIF
2.5696;45.7634;63175;63470;HERMENT
2.1285;46.9913;18055;18290;CHAROST
5.1698;43.8313;84086;84580;OPPEDE
6.1933;47.2972;25197;25960;DELUZ
1.6932;44.9451;46330;46110;VAYRAC
-1.4297;43.5957;40133;40530;LABENNE
-1.4362;46.4893;85156;85540;MOUTIERS LES MAUXFAITS
4.7984;45.8147;69194;69370;ST DIDIER AU MONT D OR
2.4625;48.6952;91421;91230;MONTGERON
2.5737;48.5885;77445;77176;SAVIGNY LE TEMPLE
-1.6848;47.185;44101;44620;LA MONTAGNE
3.9011;45.061;43046;43770;CHADRAC
1.3993;45.9534;87002;87240;AMBAZAC
2.6555;48.8167;77146;77183;CROISSY BEAUBOURG
2.6555;48.8167;77146;77183;CROISSY BEAUBOURG
6.4748;43.1643;83152;83820;RAYOL CANADEL SUR MER
6.4748;43.1643;83152;83820;RAYOL CANADEL SUR MER
2.9611;50.591;59553;59211;SANTES
1.5992;50.5084;62826;62520;LE TOUQUET PARIS PLAGE
2.1784;48.9119;78124;78420;CARRIERES SUR SEINE
2.7197;50.5033;62034;62149;ANNEQUIN
0.7861;49.8669;76735;76980;VEULES LES ROSES
1.1555;49.4445;76212;76160;DARNETAL
6.0907;48.562;54596;54990;XEUILLEY
7.5441;48.0239;68352;68600;VOLGELSHEIM
-0.4284;45.7779;17072;17770;BURIE
6.123;48.721;54115;54250;CHAMPIGNEULLES
7.322;47.7894;68166;68260;KINGERSHEIM
6.9852;49.102;57340;57990;HUNDLING
4.5687;44.2832;30273;30760;ST JULIEN DE PEYROLAS
4.1607;49.1439;51614;51380;VERZY
5.8918;45.5595;73087;73160;COGNIN
4.7964;46.343;71235;71870;HURIGNY
2.1489;44.6622;46015;46270;BAGNAC SUR CELE
2.5416;48.7977;94019;94430;CHENNEVIERES SUR MARNE
7.7052;48.6233;67326;67207;NIEDERHAUSBERGEN
1.3905;43.6848;31182;31150;FENOUILLET
-1.3215;46.156;17360;17740;STE MARIE DE RE
5.7743;44.9566;38304;38119;PIERRE CHATEL
2.9281;49.0058;77483;77910;VARREDDES
2.2214;48.5778;91207;91520;EGLY
0.9477;49.8832;76395;76860;LONGUEIL
-0.407;43.2696;64284;64110;JURANCON
2.3173;47.8087;45270;45730;ST BENOIT SUR LOIRE
3.3823;48.984;02186;02570;CHEZY SUR MARNE
2.1971;48.784;78640;78140;VELIZY VILLACOUBLAY
2.1516;48.9523;78358;78600;MAISONS LAFFITTE
2.5793;50.4759;62400;62940;HAILLICOURT
1.0342;49.3808;76497;76650;PETIT COURONNE
4.2247;43.8372;30082;30870;CLARENSAC
3.13;50.3496;59170;59187;DECHY
4.704;46.2415;69103;69840;JULIENAS
2.7782;48.7399;77470;77220;TOURNAN EN BRIE
3.4665;47.8283;89083;89113;CHARBUY
5.1995;47.595;21599;21260;SELONGEY
5.8462;45.6441;73051;73370;LE BOURGET DU LAC
2.6516;42.7705;66096;66720;LATOUR DE FRANCE
7.3223;43.7122;06159;06230;VILLEFRANCHE SUR MER
4.8399;43.8825;13027;13160;CHATEAURENARD
-0.8393;49.1802;14035;14490;BALLEROY SUR DROME
-0.8393;49.1802;14035;14490;BALLEROY SUR DROME
2.2891;50.6751;62288;62129;ECQUES
7.2101;47.9097;68112;68500;GUEBWILLER
6.0371;49.254;57491;57250;MOYEUVRE GRANDE
6.0371;49.254;57491;57250;MOYEUVRE GRANDE
5.1511;43.7074;13003;13980;ALLEINS
5.1511;43.7074;13003;13980;ALLEINS
2.1354;49.2454;60395;60110;MERU
6.1296;45.6813;73081;73630;LE CHATELARD
1.3333;49.1752;27022;27940;LE VAL D HAZEY
3.0733;45.8275;63042;63112;BLANZAT
2.0737;48.3184;91390;91660;MEREVILLE
-0.8566;46.3543;85303;85770;VIX
3.5661;50.4736;59616;59690;VIEUX CONDE
3.0194;48.4317;77439;77148;SALINS
5.536;45.7444;01216;01680;LHUIS
6.1091;45.9566;74217;74370;PRINGY
6.1091;45.9566;74217;74370;PRINGY
6.0631;45.9189;74213;74330;POISY
4.8645;47.3003;21273;21410;FLEUREY SUR OUCHE
1.9211;48.8822;78189;78121;CRESPIERES
1.8404;48.9999;78327;78820;JUZIERS
2.5062;47.618;45108;45720;COULLONS
2.8112;50.3076;62753;62223;ST LAURENT BLANGY
4.1531;50.2373;59157;59149;COUSOLRE
1.1202;49.4718;76108;76230;BOIS GUILLAUME
3.4204;50.0451;59382;59238;MARETZ
-1.1774;44.4091;40046;40600;BISCARROSSE
-1.1774;44.4091;40046;40600;BISCARROSSE
4.2765;45.535;42005;42160;ANDREZIEUX BOUTHEON
2.0519;48.1622;45025;45480;BAZOCHES LES GALLERANDES
2.0519;48.1622;45025;45480;BAZOCHES LES GALLERANDES
4.085;44.0419;30214;30720;RIBAUTE LES TAVERNES
1.2401;45.7833;87048;87920;CONDAT SUR VIENNE
4.8419;45.822;69063;69660;COLLONGES AU MONT D OR
-0.0288;44.8619;33108;33350;CASTILLON LA BATAILLE
2.9448;42.7642;66050;66530;CLAIRA
0.2546;46.6823;86177;86170;NEUVILLE DE POITOU
2.8775;48.8994;77382;77860;QUINCY VOISINS
1.1858;49.6217;76125;76850;BOSC LE HARD
2.0025;49.5333;60590;60860;ST OMER EN CHAUSSEE
1.8781;47.9498;45302;45770;SARAN
2.8369;50.5358;59550;59496;SALOME
3.1088;50.6432;59410;59370;MONS EN BAROEUL
1.5761;50.7126;62667;62480;LE PORTEL
5.7698;47.0351;25021;25610;ARC ET SENANS
1.9868;49.4277;60591;60650;ST PAUL
2.0816;50.8846;62057;62370;AUDRUICQ
-1.0643;44.4779;40287;40460;SANGUINET
4.8198;45.1795;26333;26240;ST VALLIER
2.1741;49.0547;95394;95540;MERY SUR OISE
-0.5264;43.871;40281;40280;ST PIERRE DU MONT
6.4894;43.5025;83141;83720;TRANS EN PROVENCE
0.6876;45.1651;24138;24660;COULOUNIEIX CHAMIERS
5.183;43.7286;13053;13370;MALLEMORT
5.183;43.7286;13053;13370;MALLEMORT
6.011;44.4305;05162;05110;LA SAULCE
6.7627;47.3852;25463;25150;PONT DE ROIDE VERMONDANS
6.7627;47.3852;25463;25150;PONT DE ROIDE VERMONDANS
-1.4313;46.3565;85294;85360;LA TRANCHE SUR MER
-1.1742;44.6535;33009;33120;ARCACHON
-1.2442;47.9443;35125;35130;LA GUERCHE DE BRETAGNE
4.3541;46.6763;71306;71300;MONTCEAU LES MINES
1.3963;48.902;27183;27750;LA COUTURE BOUSSEY
5.2607;45.3834;38130;38260;LA COTE ST ANDRE
2.5392;48.7855;94055;94490;ORMESSON SUR MARNE
4.8429;43.843;13036;13630;EYRAGUES
-0.4414;47.3417;49050;49320;BRISSAC QUINCE
4.8816;44.0866;84039;84350;COURTHEZON
3.0906;47.0169;58117;58600;FOURCHAMBAULT
-0.529;43.1837;64207;64870;ESCOU
0.9487;49.3668;76550;76113;SAHURS
-0.5433;49.2865;14200;14480;CREULLY
2.2468;49.0202;95563;95320;ST LEU LA FORET
2.2606;48.7804;92060;92350;LE PLESSIS ROBINSON
2.2606;48.7804;92060;92350;LE PLESSIS ROBINSON
6.0611;49.2667;57597;57780;ROSSELANGE
1.6303;46.9727;36093;36110;LEVROUX
1.6303;46.9727;36093;36110;LEVROUX
4.2899;45.5622;42323;42340;VEAUCHE
-0.3054;44.6407;33081;33410;CADILLAC
5.1825;45.0663;26129;26730;EYMEUX
5.1825;45.0663;26129;26730;EYMEUX
5.6742;45.0431;38545;38450;VIF
5.786;49.5017;54367;54135;MEXY
6.1991;48.6511;54257;54180;HEILLECOURT
-1.7196;47.1941;44166;44640;ST JEAN DE BOISEAU
5.3201;46.1832;01072;01250;CEYZERIAT
-1.2712;47.3554;44115;44521;OUDON
2.6731;50.4231;62170;62172;BOUVIGNY BOYEFFLES
4.3909;46.7862;71309;71710;MONTCENIS
4.3799;49.3943;08239;08310;JUNIVILLE
3.9897;49.2701;51474;51370;ST BRICE COURCELLES
-0.7808;45.2511;33395;33180;ST ESTEPHE
3.5111;50.3754;59014;59410;ANZIN
3.1207;50.3677;59569;59450;SIN LE NOBLE
-1.3875;43.5324;40273;40390;ST MARTIN DE SEIGNANX
4.8573;45.6731;69276;69320;FEYZIN
2.2579;50.4504;62036;62134;ANVIN
5.6367;45.3797;38383;38960;ST ETIENNE DE CROSSEY
2.3954;48.4362;91099;91820;BOUTIGNY SUR ESSONNE
2.366;48.552;91649;91710;VERT LE PETIT
2.7449;47.645;45053;45250;BRIARE
0.6914;48.8158;27502;27250;RUGLES
-4.2862;47.8012;29072;29730;GUILVINEC
2.37;50.9961;59131;59180;CAPPELLE LA GRANDE
2.5452;48.826;94079;94350;VILLIERS SUR MARNE
1.1542;45.0627;24291;24290;MONTIGNAC
-1.3982;49.6698;50539;50330;ST PIERRE EGLISE
-0.5846;49.3337;14022;14960;ASNELLES
3.3816;49.0564;02168;02400;CHATEAU THIERRY
2.5967;50.4966;62445;62196;HESDIGNEUL LES BETHUNE
2.86;50.4204;62771;62430;SALLAUMINES
1.1442;49.2909;27469;27340;PONT DE L ARCHE
0.1992;45.6639;16166;16340;L ISLE D ESPAGNAC
0.1104;45.6399;16341;16470;ST MICHEL
4.7842;45.3692;38298;38550;LE PEAGE DE ROUSSILLON
2.218;48.5168;91132;91730;CHAMARANDE
6.7327;49.1574;57336;57490;L HOPITAL
-2.3043;48.082;56127;56430;MAURON
-0.2183;46.2404;79061;79370;CELLES SUR BELLE
-0.2183;46.2404;79061;79370;CELLES SUR BELLE
-0.2183;46.2404;79061;79370;CELLES SUR BELLE
1.3601;46.1088;87014;87250;BESSINES SUR GARTEMPE
1.3601;46.1088;87014;87250;BESSINES SUR GARTEMPE
3.0398;43.0211;11266;11210;PORT LA NOUVELLE
5.1539;43.3426;13021;13620;CARRY LE ROUET
5.1539;43.3426;13021;13620;CARRY LE ROUET
3.961;45.7364;42195;42890;SAIL SOUS COUZAN
0.7263;49.3851;27500;27350;ROUTOT
-1.4729;47.2536;44172;44980;STE LUCE SUR LOIRE
2.3164;48.7799;92014;92340;BOURG LA REINE
2.8535;50.4703;62842;62880;VENDIN LE VIEIL
2.1684;49.2576;60012;60570;ANDEVILLE
